ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_HTI,HRV_HF,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_DFA_alpha1_ExpRange,HRV_DFA_alpha1_ExpMean,HRV_DFA_alpha1_DimRange,HRV_DFA_alpha1_DimMean,HRV_ApEn,HRV_SampEn,gender,age,target_emotion,valence,arousal,dominance,stress_bin,participant
68.75134694,223.4911111,21.39998678,9.657610783,9.666713732,0.09575319,0.043212505,227,22.239,0.097969163,32,6.001066856,0.011176531,0.658698602,-4.494026052,6.835398832,29.39261666,0.232546374,631.2020822,4.306536103,3.50678682,506.3027625,0.46,0.441491304,0.629939377,48.8165559,48.79817646,48.83089962,46.35149796,0.473158091,0.526841909,4.704317542,4.960203783,0.527540644,0.472459356,21.34842733,20.20307957,0.524773638,0.475226362,15.45850944,14.71039399,1.372037778,1.255851456,1.704216467,1.690390739,0.359105082,1.093271625,1.210474198,male,29,anger,2,3,3,3,8
67.08328715,229.0124224,17.84130855,9.969014416,10.00007657,0.077905418,0.043530453,233,16.3086,0.069993991,22,4.411786787,0.13334217,0.921244818,-2.014860533,7.071121956,24.25430052,0.291540996,538.7992451,3.430049675,3.438397019,332.7738681,0.400621118,0.372063758,0.508931419,50.4414128,50.41519503,50.46707771,43.51598375,0.495157656,0.504842344,4.975884941,5.024311082,0.542615165,0.457384835,17.86612881,16.40292238,0.538897548,0.461102452,13.11409032,12.13054785,1.3881048,1.567320556,2.069219146,2.168537484,0.537651428,0.703695171,1.004701062,male,29,sadness,1,3,4,2,8
55.10029768,278.8390805,19.11795909,14.61877461,14.70434395,0.068562696,0.05242728,278,19.2738,0.069330216,26.75,5.8,0.026710568,0.691567373,-3.622709919,10.39754132,25.1059187,0.414146708,820.0826962,2.41460414,3.620825676,242.4832403,0.32183908,0.329411765,0.25,49.71755821,49.71711918,49.71856599,49.41176471,0.459501524,0.540498476,7.048150131,7.644228185,0.471023282,0.528976718,17.23045473,18.25974348,0.469336109,0.530663891,13.16368265,13.99736983,0.994931491,1.136296832,1.408685007,2.342138284,0.479426811,0.486061539,1.479682315,male,29,calmness,4,2,3,0,8
61.71834642,248.9177719,19.8543526,12.02854838,12.04451806,0.079762696,0.048323381,251,17.7912,0.070881275,24.5,5.310912698,0.079412861,0.495434251,-2.574216724,8.516760399,26.78160959,0.318007728,716.5740444,3.144580605,3.562230788,336.8676579,0.438992042,0.426614481,0.601282051,50.19487757,50.18383489,50.20425448,47.73671534,0.490350802,0.509649198,5.963890136,6.080123209,0.501562204,0.498437796,18.9665698,18.90744608,0.500533527,0.499466473,14.05881227,14.04386601,1.334648941,1.023114931,1.643104515,1.611372788,0.455759933,1.114290186,1.601936477,male,29,happiness,5,5,5,1,8
54.76865577,280.6168831,19.44530421,15.30394601,15.3506338,0.069294848,0.054536797,280.75,18.90315,0.067329777,24.875,5.703703704,0.027561093,0.598066066,-3.673397868,10.85453726,25.17977526,0.431081033,858.6452136,2.319759058,3.640781532,233.6437516,0.438311688,0.434809843,0.638257576,51.30792823,51.35993069,51.25448457,42.47651007,0.456623794,0.543376206,7.336484348,8.003207065,0.548724789,0.451275211,18.65188728,16.91448465,0.53428134,0.46571866,14.17248605,13.23173778,0.880630258,0.724076655,1.19991519,2.117387929,0.744394213,0.682245197,1.599562151,male,29,anger,3,1,2,3,8
55.15984678,278.5992908,18.96364243,14.23863289,14.26088944,0.068067806,0.051107929,280,16.3086,0.058245,21.875,5.37191582,0.077571724,0.627981229,-2.556967804,10.08397163,24.34177301,0.414191828,771.3251731,2.415640458,3.593883062,235.1617046,0.432624113,0.43115942,0.634453782,51.27546872,51.52584063,51.07169301,46.92028986,0.495942682,0.504057318,7.104332003,7.159284893,0.575798259,0.424201741,18.47100202,15.84851108,0.56403988,0.43596012,13.99392467,12.29810283,0.981126661,22.81455072,11.8780776,10.52580602,0.298235143,1.046455857,1.604027085,male,29,fear,3,3,3,4,8
58.89089742,260.888,24.98391935,14.2218477,14.24794113,0.095764923,0.054513231,263.75,21.86835,0.082911918,29,6.578947368,0.116669517,0.703343125,-2.148409978,10.07481579,33.80583628,0.298019995,1069.987497,3.355480627,3.736348679,453.7392868,0.356,0.343686773,0.403614458,51.18668322,51.17846369,51.19076767,46.58362196,0.525802612,0.474197388,7.306783521,6.938960625,0.465129642,0.534870358,23.05570868,24.723836,0.470080507,0.529919493,17.10197208,18.15788044,1.456114492,11.27538533,6.790208417,5.803963733,0.424120735,0.895268122,1.282887009,male,29,sadness,2,3,3,2,8
59.51306359,258.1420765,14.70802014,9.533046067,9.559266373,0.056976454,0.036929454,260,11.8608,0.045618462,15.5,3.299707602,0.056131077,0.618574728,-2.886113861,6.759422076,19.71717441,0.342819042,418.7010696,2.916996394,3.328873858,230.0597325,0.505464481,0.498587571,0.738636364,50.24805551,50.24543089,50.2495843,43.90889831,0.427632407,0.572367593,4.420257137,5.113884725,0.503681166,0.496318834,13.99337702,13.89072948,0.495683118,0.504316882,10.37673541,10.46671602,1.272210917,1.044564592,1.497879534,1.57223667,0.386181691,0.922388437,1.726416249,male,29,surprise,3,4,3,5,8
72.01361828,213.3206751,8.793679628,5.340554285,5.351597827,0.041222819,0.025035334,213,5.9304,0.027842254,8.5,2.278846154,0.065957038,0.619699255,-2.718751769,3.784151113,11.81343786,0.32032507,140.4416579,3.122005657,2.854451144,147.526058,0.609704641,0.585719798,0.853737033,50.67922613,50.71238806,50.64659886,44.90697076,0.495655433,0.504344567,2.664300421,2.687554159,0.562691896,0.437308104,8.860757775,7.811042822,0.556471679,0.443528321,6.542719102,5.841058547,1.386169964,1.039584995,1.697384828,2.003397076,0.384531507,0.983352903,1.720216554,female,31,calmness,3,2,2,0,9
70.21033961,218.7631579,8.746796448,5.080800639,5.096144996,0.03998295,0.02322512,220,7.04235,0.032010682,9,2.286877828,0.077323781,0.804351456,-2.559754096,3.603518685,11.80654853,0.30521362,133.6594069,3.276399386,2.832969423,154.731905,0.6875,0.664569031,0.938819607,48.41923114,48.47163597,48.36750817,47.94595184,0.447132261,0.552867739,2.410250928,2.68011345,0.587434689,0.412565311,9.049030159,7.583459994,0.575474077,0.424525923,6.621751203,5.687373579,1.424290012,0.452275601,1.501221929,1.31198071,1.012536814,0.879851596,1.709607944,female,31,surprise,4,4,3,5,9
69.60037721,220.7015707,5.825075033,4.626859272,4.638811908,0.026393446,0.020964324,221,5.9304,0.026834389,7.75,2.000054825,0.047273405,0.702307365,-3.051809718,3.280135357,7.562798748,0.433719485,77.93357418,2.305641265,2.598693544,69.74835718,0.672774869,0.65625,0.922064777,50.66102975,50.65338302,50.66840683,48.86363636,0.514083271,0.485916729,2.351966149,2.286644895,0.496663459,0.503336541,5.32968214,5.365410508,0.499423339,0.500576661,4.119309634,4.124101278,1.118382201,1.255242966,1.58147487,3.217583778,0.332419103,0.937361445,1.37570544,female,31,fear,2,4,4,4,9
67.96440517,226.0231481,8.682197211,5.865603436,5.879221512,0.038412867,0.025951339,225.25,7.78365,0.034553821,11,2.938911514,0.134015133,0.755176589,-2.009803184,4.157237399,11.57092099,0.359213303,151.1505734,2.800885406,2.88488167,129.6100738,0.652777778,0.632624041,0.92031746,50.31919951,50.32120063,50.31679871,50.38088467,0.523380254,0.476619746,3.006479515,2.871191824,0.486869998,0.513130002,8.073694531,8.288323751,0.490881492,0.509118508,6.093402693,6.204769411,1.371067087,0.946393676,1.484575707,1.239015923,0.502018191,0.921196883,1.627321706,female,31,happiness,5,4,4,1,9
70.40820734,218.1670282,7.999199169,4.912451129,4.917795138,0.036665482,0.022516927,217.5,7.413,0.034082939,10,2.665096074,0.058218699,0.585929807,-2.856444489,3.477406291,10.76832258,0.322928426,117.6399132,3.096699593,2.777519469,133.3847019,0.618221258,0.591989987,0.88047619,49.91749152,49.91492223,49.92012304,48.23167849,0.500725666,0.499274334,2.460676844,2.457120481,0.558180821,0.441819179,8.045151467,7.157565881,0.552752463,0.447247537,5.948923992,5.351100626,1.408020203,0.987680207,1.802417686,2.05530243,0.48725572,1.266110992,1.666764574,female,31,anger,3,3,3,3,9
64.18974089,239.2739581,7.297970244,7.246935986,7.270078798,0.030500927,0.030287562,240,7.413,0.0308875,9.5,2.380048077,0.057938887,0.579607134,-2.851056627,5.140722018,8.750316397,0.587380182,141.3751704,1.702747978,2.856957565,59.58720741,0.716598761,0.714781746,0.985529357,49.65974161,49.61563066,49.69977586,51.55187075,0.483866869,0.516133131,3.572643888,3.694958513,0.483861952,0.516138048,6.084608179,6.287150718,0.48381732,0.51618268,4.989304765,5.156832368,1.009452948,0.481429426,1.132190066,1.655711309,0.817896434,0.798541741,1.773179796,female,31,sadness,1,5,5,2,9
70.88515129,216.71875,7.592450088,5.698470555,5.722807652,0.035033657,0.026294315,216.5,6.30105,0.029104157,8.25,2.018181818,0.146667752,0.885336742,-1.919585476,4.046636098,9.911059921,0.408293977,125.9985634,2.449232303,2.807331292,97.09771198,0.602678571,0.585714286,0.85,51.43155064,51.47194987,51.39122874,50.71428571,0.564161581,0.435838419,3.040248002,2.672221419,0.494303631,0.505696369,6.967357969,7.047410187,0.5042981,0.4957019,5.375368056,5.329512877,1.298215287,0.41276328,1.355343081,0.728013857,0.72650302,0.624204094,1.405453793,female,31,calmness,4,3,3,0,9
72.9534145,210.5683857,9.589485057,6.035941025,6.042729198,0.045540954,0.028664992,211.5,9.26625,0.043816445,12.875,3.152297702,0.046401671,0.458771706,-3.070420275,4.272854793,12.88401336,0.331640103,172.9494402,3.015317496,2.944889251,155.39759,0.614349776,0.595670326,0.802849022,50.08040041,50.07996371,50.08068953,49.39605029,0.478889405,0.521110595,2.956889176,3.084483249,0.486759072,0.513240928,8.988742619,9.230077426,0.485978982,0.514021018,6.691067885,6.881443001,1.25424263,10.86392629,6.5708314,6.118132055,0.774702363,1.158767158,1.709215274,female,31,happiness,4,4,4,1,9
69.6124534,220.6913265,6.921471193,5.878920401,5.89380467,0.031362679,0.026638653,221,7.413,0.033542986,9.625,2.293103448,0.054355163,0.775297814,-2.912217127,4.167549249,8.718728888,0.478006422,114.1505832,2.092379649,2.764422439,72.97259923,0.604591837,0.591923796,0.85383653,50.5485054,50.58932134,50.51016469,49.45944367,0.505305918,0.494694082,2.962618633,2.931351189,0.543629828,0.456370172,6.428382865,5.889940644,0.53648858,0.46351142,5.005095437,4.652209306,1.003826839,0.785779806,1.310037015,1.890706634,0.613798748,1.006177646,1.975193083,female,31,anger,3,3,3,3,9
68.83354333,223.1590909,10.5085847,6.467921811,6.477154792,0.047090104,0.028983457,221,9.6369,0.043605882,14,3.175294596,0.036106426,0.570342008,-3.323525689,4.580040076,14.14163624,0.323868584,203.4790197,3.087820782,3.015477644,174.6670337,0.603693182,0.587225925,0.787652415,50.01381979,50.01486297,50.01268688,46.99115204,0.463654664,0.536345336,3.118645562,3.354223959,0.554935681,0.445064319,10.53459009,9.434242319,0.546274492,0.453725508,7.768671362,7.08010629,1.254652112,1.325960037,1.795868649,2.31315595,0.345778954,1.149036736,1.377088565,female,31,fear,3,4,4,4,9
73.33814469,209.4567308,8.854923624,4.401079946,4.408030387,0.04227567,0.021011882,210,7.413,0.0353,10,2.929642038,0.010477593,0.480720611,-4.55851652,3.116948178,12.1170476,0.257237286,118.6520591,3.887534719,2.781243268,188.422272,0.620192308,0.591838291,0.825566202,50.50046159,50.47787235,50.52335371,49.73112128,0.503931581,0.496068419,2.212738798,2.195290609,0.492676343,0.507323657,8.50490939,8.630350839,0.493381836,0.506618164,6.214144568,6.296929544,1.265746408,10.6013085,6.391751969,4.989456529,0.806444569,1.058498567,1.576887727,female,31,sadness,2,4,4,2,9
69.05523562,222.4190252,8.925951934,6.174682514,6.188480072,0.040131539,0.02776175,222,10.00755,0.045079054,13,3.483606557,0.019826501,0.810558485,-3.948135652,4.375916224,11.72914331,0.373033885,161.2738934,2.681468263,2.914315882,125.789536,0.581152006,0.561623839,0.789866555,49.22303861,49.15473963,49.2851101,45.12243234,0.41515774,0.58484226,2.81768003,3.347810588,0.540597712,0.459402288,8.6233406,7.950145739,0.525225821,0.474774179,6.414878269,6.099952154,1.095939805,22.73954764,12.20924584,10.12032842,0.755037358,0.878088208,1.76390062,female,31,surprise,3,4,4,5,9
104.6466665,146.8078035,11.96911587,7.265917781,7.276470465,0.081529154,0.049492724,144,7.413,0.051479167,11,2.525682012,0.102429323,0.683922286,-2.278582254,5.145241609,16.14661015,0.318656795,260.999068,3.138187687,3.123604115,202.6837985,0.440751445,0.399784998,0.572617886,49.96525338,49.91431402,50.02201019,56.47396082,0.650036226,0.349963774,4.148358976,3.043768911,0.40571036,0.59428964,10.28465474,12.44742273,0.428232992,0.571767008,7.841653439,9.060984113,1.503837882,10.54331814,6.430739363,4.431719908,0.658769599,0.792188855,0.789941184,male,24,calmness,4,1,2,0,10
103.7888803,147.9866667,7.176942135,3.938407137,3.947150387,0.048497221,0.026613257,146.5,6.6717,0.045523875,9,1.814516129,0.146290127,0.847040288,-1.922378541,2.791056805,9.750725353,0.286240781,85.49846005,3.493562479,2.63892275,136.2589966,0.511111111,0.478492137,0.696717172,49.5116843,49.51702687,49.50913734,54.02983349,0.571263186,0.428736814,2.109565084,1.827441653,0.508566024,0.491433976,6.953560399,6.835507998,0.513314512,0.486685488,5.138220595,5.003204331,1.499013288,35.1002448,18.35274209,13.9522944,1.261730444,0.892433004,0.988254273,male,24,surprise,3,2,3,5,10
97.10875784,158.1835206,6.181148016,3.462468216,3.468995023,0.039075803,0.021888931,158,5.9304,0.037534177,6.5,2.161978757,0.049371046,0.429157533,-3.034381321,2.452949905,8.405256982,0.291838604,64.7720373,3.42661727,2.518357478,115.2077364,0.52247191,0.481977513,0.683962264,50,49.99609759,50.00441765,52.7364418,0.567688208,0.432311792,1.848093559,1.612602693,0.47892073,0.52107927,5.816455949,6.06672999,0.485904191,0.514095809,4.315627633,4.438862044,1.44677365,10.82318533,6.509190369,4.411980476,0.832801232,1.004951546,1.098036394,male,24,fear,4,5,5,4,10
95.00694968,161.6854305,6.049070374,3.48684494,3.492626145,0.037412588,0.02156561,161,5.9304,0.036834783,8.375,2.048045977,0.054551437,0.466733491,-2.908627903,2.469659631,8.194712047,0.301365354,63.58209035,3.318423366,2.510264096,108.7715706,0.591059603,0.546553942,0.782608696,50.27105248,50.27915933,50.26330887,51.28776234,0.565306916,0.434693084,1.856868582,1.62829537,0.48642984,0.51357016,5.714974198,5.871785215,0.492980011,0.507019989,4.24906338,4.308736893,1.447226574,21.01048656,11.59690519,8.862129419,0.898445376,1.101798682,1.178962998,male,24,happiness,5,4,4,1,10
94.94112213,161.7909968,7.989206606,3.94637242,3.949474636,0.049379797,0.024391792,161,7.413,0.046043478,10,2.493476654,0.085047744,0.560303636,-2.464542508,2.792700297,10.94474812,0.255163972,96.02388293,3.919117186,2.689346995,171.5753159,0.529742765,0.487280841,0.713278521,49.56197502,49.56268188,49.56280263,54.38318986,0.58485972,0.41514028,2.135800002,1.79928253,0.449090729,0.550909271,7.333387114,8.122606056,0.457401863,0.542598137,5.401094654,5.882827135,1.489971753,22.5718175,12.01516251,9.421073702,0.420309003,1.19107515,1.282612622,male,24,anger,1,3,4,3,10
94.60221855,162.3810573,8.307814313,4.313620262,4.323113562,0.051162461,0.026564805,160,7.413,0.04633125,10,2.282848191,0.064399886,0.736411752,-2.742648466,3.056902916,11.34638184,0.269412403,108.9673236,3.712320008,2.744220157,168.4830156,0.511013216,0.474539363,0.636675824,50.43015259,50.45645825,50.40492515,53.31529442,0.562507227,0.437492773,2.292456759,2.0221353,0.472410292,0.527589708,7.796846342,8.240351094,0.478524529,0.521475471,5.746701896,5.999685857,1.446296984,28.17776948,14.96045907,11.23813938,1.415148688,0.877062936,1.169792049,male,24,sadness,1,2,3,2,10
96.93053946,158.4738562,6.478771596,3.927636586,3.940421422,0.040882272,0.024784118,158,5.9304,0.037534177,8.5,2.428571429,0.121106223,0.7656957,-2.11158383,2.786298708,8.75297071,0.318327633,76.61801565,3.14305447,2.591192129,110.0447976,0.503267974,0.459854015,0.666582661,49.31501136,49.30511608,49.32569366,56.56934307,0.538760633,0.461239367,2.045759134,1.89012452,0.490665504,0.509334496,6.125495358,6.24125087,0.495365327,0.504634673,4.568345747,4.611623737,1.368025537,0.885324952,1.435270153,0.984102258,0.501586232,0.827494385,1.125300964,male,24,calmness,5,1,1,0,10
95.84504594,160.2610922,7.273181019,3.74297619,3.745827791,0.045383324,0.023355489,160,7.413,0.04633125,9,2.372508523,0.087296572,0.595824547,-2.438444838,2.648700232,9.881051548,0.268057486,82.22197523,3.73061349,2.6219498,147.4489582,0.597269625,0.546,0.776489533,49.07970472,49.13314022,49.02231175,53.8,0.527252363,0.472747637,1.923403314,1.821352863,0.479216054,0.520783946,6.84018003,7.130697893,0.482435526,0.517564474,5.024318763,5.204053227,1.503572414,23.66467153,12.99495848,10.10680579,0.822988791,1.185486497,1.240907587,male,24,happiness,5,4,4,1,10
86.78965041,177.022541,9.311342545,5.887267674,5.899155792,0.052599756,0.033257166,176,8.8956,0.050543182,12,2.804597701,0.126207622,0.691998426,-2.070381074,4.171333064,12.44496976,0.335184428,163.0859037,2.983515747,2.919384774,148.5200144,0.50204918,0.470679395,0.660353535,50.63646015,50.68951262,50.58783853,49.32432432,0.54636986,0.45363014,3.083477419,2.809553226,0.473644935,0.526355065,8.56467775,9.028813232,0.48098881,0.51901119,6.436675854,6.686307117,1.414191657,21.79138414,11.59046414,9.025339123,0.631721353,0.937479098,1.685382006,male,24,anger,2,2,3,3,10
87.30764415,175.9473094,11.10736383,5.989259564,5.995958226,0.063128922,0.034040076,174.5,11.8608,0.067970759,15.5,3.87826087,0.06353521,0.626530938,-2.75616114,4.239782721,15.13789362,0.280076814,201.6322884,3.570499071,3.011524834,216.1988454,0.49103139,0.451173163,0.627777778,50.25575775,50.24982905,50.26096044,51.87486258,0.5543515,0.4456485,3.156767888,2.830315544,0.46779272,0.53220728,10.35357706,11.04346871,0.474091402,0.525908598,7.653835911,8.061293385,1.363774727,26.94244672,14.2941642,11.4430842,0.80024645,1.09994451,1.181055552,male,24,fear,3,2,2,4,10
82.43309128,186.3433048,11.98524446,7.497515115,7.508218048,0.064318085,0.040234959,185,10.3782,0.056098378,15,3.296428571,0.033859414,0.765149275,-3.385539121,5.309111897,16.03644056,0.331065519,267.4728359,3.020557509,3.134249359,193.7559864,0.541310541,0.517509637,0.729402401,50.19338691,50.22410399,50.16720715,48.09752391,0.500170593,0.499829407,3.75474846,3.753487889,0.492606301,0.507393699,11.25530408,11.42298771,0.49335351,0.50664649,8.389876054,8.50215706,1.270304138,10.57652518,6.320981668,5.358436285,0.522535782,1.146242936,1.417781298,male,24,sadness,1,2,3,2,10
86.37571174,177.8421053,8.039832121,5.002100813,5.011474258,0.045207698,0.02812664,176,7.413,0.042119318,11,2.429274395,0.104897012,0.682008456,-2.29806805,3.543647432,10.80269576,0.328030903,120.2643091,3.048636739,2.787088178,131.732888,0.586466165,0.568341183,0.768061865,50.39533258,50.38306352,50.40705341,48.84877028,0.512448386,0.487551614,2.536866006,2.474106898,0.541650676,0.458349324,7.950252258,7.313467438,0.538832016,0.461167984,5.901055395,5.459326473,1.371185463,22.05449317,11.95343795,9.179063921,0.810707404,1.020199299,1.510763615,male,24,surprise,4,5,4,5,10
80.12887199,191.6742424,15.08428768,7.443176861,7.457367386,0.078697521,0.038832431,193.5,19.2738,0.099606867,24.5,5.28,0.010481105,0.439704638,-4.558181192,5.273155049,20.58123819,0.256210499,340.952749,3.903287229,3.239646022,321.3363681,0.456439394,0.431544715,0.597640891,49.98426683,49.98214096,49.9857496,49.6,0.517865379,0.482134621,3.794330312,3.661597856,0.515134535,0.484865465,14.77173065,14.3311873,0.515296023,0.484703977,10.78427047,10.45928476,1.251275408,1.892040639,1.844977016,3.203877201,-0.072444917,0.999980652,1.179897352,male,26,calmness,2,3,1,0,11
76.32288469,201.269697,9.028200928,6.398720596,6.417996822,0.044856234,0.031791768,200.5,9.6369,0.048055418,13.5,2.946428571,0.035339552,0.574570375,-3.342755373,4.538209074,11.94307666,0.379981041,170.277835,2.631918131,2.938096023,125.7309612,0.496969697,0.477397602,0.688949772,50.60915628,50.59600482,50.62178278,39.9975025,0.437567247,0.562432753,3.001978167,3.403717092,0.61824886,0.38175114,9.39064819,7.379151353,0.595447906,0.404552094,6.971246196,5.746211058,1.043250609,1.342853717,1.550248826,3.419642449,0.314813851,0.787624317,1.825617056,male,26,surprise,2,4,4,5,11
73.42752637,209.1890547,11.53187074,7.700302432,7.719521526,0.055126549,0.036810255,210,8.8956,0.04236,13.5,3.165550595,0.033311911,0.657549348,-3.401844931,5.458526019,15.31315521,0.356460984,262.5965383,2.805386825,3.126258619,171.8378102,0.547263682,0.516349136,0.757867908,49.67346917,49.70246107,49.64336928,44.56653375,0.445094393,0.554905607,3.641736837,4.066191918,0.553439225,0.446560775,11.39197341,10.23305021,0.541224806,0.458775194,8.456937096,7.786184423,1.135565833,1.13392559,1.553969192,2.502590825,0.372419586,0.966688978,1.477277551,male,26,fear,2,5,5,4,11
65.04251201,236.2125604,12.8764744,10.70189938,10.72796706,0.054512234,0.045306225,235,11.8608,0.050471489,15.5,3.568965517,0.061920481,0.795443529,-2.781905697,7.58581826,16.59877801,0.457009751,395.5763047,2.188140784,3.304196323,145.2815678,0.524154589,0.51990199,0.788007773,49.95753908,49.95135604,49.96333286,48.49984998,0.507793474,0.492206526,5.405648652,5.321951767,0.546492929,0.453507071,12.26863299,11.17615959,0.539814536,0.460185464,9.480270233,8.753305034,1.152530432,1.350803483,1.658970718,1.941443982,0.327365935,1.002022199,2.096100586,male,26,happiness,5,2,4,1,11
76.1010467,201.8604418,14.00860004,6.618187879,6.624838805,0.069397451,0.032785959,202,13.3434,0.066056436,18.375,4.115983607,0.002496137,0.27332563,-5.993017112,4.684468443,19.25224289,0.243319725,283.3304462,4.110295777,3.159234713,316.5284351,0.558232932,0.537986876,0.763494071,49.8576384,49.86846227,49.84670256,43.84609401,0.440017874,0.559982126,3.107366691,3.505512762,0.541630553,0.458369447,14.16856652,13.03411422,0.535956122,0.464043878,10.2568552,9.544030939,1.185867335,19.89670111,10.87270316,9.605578919,0.337947885,1.195963357,1.448969571,male,26,anger,1,4,4,3,11
70.29743567,218.5473373,10.54266088,8.577376859,8.603017227,0.048239712,0.039247226,218,8.8956,0.040805505,13.5,2.86440678,0.027562405,0.565566512,-3.591315297,6.08325182,13.65357633,0.445543836,260.9352017,2.244451634,3.123501272,122.5794681,0.541420118,0.526810284,0.791123086,50.04269905,50.04221133,50.04280877,45.45561758,0.486890119,0.513109881,4.244738258,4.357520091,0.504731449,0.495268551,9.699986363,9.608754493,0.501774391,0.498225609,7.486916658,7.460459288,0.976170624,1.892558906,1.566532165,2.524387093,0.094169132,0.96963777,1.620552493,male,26,sadness,1,2,2,2,11
81.6224203,188.2209302,11.05423144,6.466777308,6.491883914,0.058730089,0.03435738,186.5,8.8956,0.04769793,12,3.108885017,0.099277077,0.763438829,-2.309873006,4.590455138,14.94429758,0.307168999,215.5194943,3.25556066,3.040444218,194.6069884,0.468992248,0.453909727,0.694444444,50.64440478,50.68180996,50.60855724,49.1382355,0.565342181,0.434657819,3.451198788,3.026416577,0.486434266,0.513565734,10.41090583,10.69615254,0.493211275,0.506788725,7.756828572,7.861447681,1.440848394,22.89091572,12.41253867,9.462239329,0.804110107,0.875811914,1.388530913,male,26,calmness,5,2,3,0,11
88.55746673,173.4630996,11.9459375,5.19789015,5.202697477,0.068867313,0.029965394,173.25,12.23145,0.07059706,17,3.779251701,0.016960317,0.344988371,-4.082374209,3.678862667,16.49417189,0.223038482,190.6327807,4.483837108,2.987145643,295.8264997,0.499077491,0.462542258,0.686980424,49.92966059,49.93038603,49.92940992,50.50279673,0.522559232,0.477440768,2.659310276,2.542047284,0.478140403,0.521859597,11.40359052,11.91348018,0.480230174,0.519769826,8.279943597,8.613881868,1.433919614,10.74273355,6.520788555,4.784295475,0.630417826,1.124905061,1.200444876,male,26,happiness,5,4,4,1,11
81.24267597,189.0895197,9.336657711,5.620622135,5.632945872,0.049376916,0.029724658,190,10.3782,0.054622105,13,2.917315807,0.077325164,0.834249885,-2.614976912,3.983094224,12.60687765,0.315939252,157.7572251,3.165525246,2.904912149,159.626082,0.517467249,0.493971922,0.685690267,50.24163612,50.23916954,50.24370566,43.91836456,0.425459817,0.574540183,2.597814303,3.019295504,0.539155317,0.460844683,9.256663389,8.55757187,0.528808618,0.471191382,6.798331084,6.416920225,1.303013773,12.26959788,7.067040713,5.973005042,0.525941402,0.924690521,1.846547348,male,26,anger,2,2,2,3,11
80.30738951,191.2804878,10.77835606,6.182585741,6.190157318,0.056348435,0.032322093,190,10.3782,0.054622105,13.5,3.228346457,0.063054413,0.539965191,-2.763757469,4.377102216,14.61385605,0.299517324,200.9561513,3.338756314,3.010068244,195.168454,0.536585366,0.510577626,0.715781601,50.00012819,49.99764155,50.00292682,44.86612583,0.50316092,0.49683908,3.104854186,3.085271212,0.529782742,0.470217258,10.63645918,10.02059275,0.527586014,0.472413986,7.835002674,7.41392803,1.373162521,18.2553559,9.954622232,8.672740071,0.305637778,1.178708019,1.344509845,male,26,fear,3,3,3,4,11
76.56067652,200.6584615,11.01805823,6.889740257,6.900230839,0.054909512,0.034335658,201,11.8608,0.059008955,15,3.735632184,0.104230779,0.766833767,-2.261148272,4.879200018,14.81067602,0.329432644,227.0289862,3.035949507,3.063004965,179.8549147,0.521538462,0.492474749,0.718649444,49.55329979,49.55063657,49.55696158,50.41528239,0.520568342,0.479431658,3.520535382,3.378382177,0.466969966,0.533030034,10.12068864,10.81306499,0.47223274,0.52776726,7.577155868,8.010496345,1.421943537,20.80857959,11.4500879,9.141908968,0.578221771,1.167850846,1.477581812,male,26,sadness,1,3,5,2,11
77.36859512,198.5627615,8.541485674,6.707340612,6.7212863,0.043016554,0.033779452,198,7.413,0.037439394,10.5,2.572569444,0.031746677,0.526366818,-3.45001118,4.752667121,11.07655154,0.429073191,165.3839508,2.330753494,2.92544657,103.2665013,0.577405858,0.566080578,0.805535368,50.48120707,50.51587603,50.4476244,43.61124049,0.44365967,0.55634033,3.165698345,3.545059213,0.55304435,0.44695565,8.236316383,7.403982508,0.536068492,0.463931508,6.23949756,5.804624474,1.153297226,11.70099914,6.638847753,5.710641353,0.55677862,0.930826375,1.783958508,male,26,surprise,3,3,2,5,11
74.30959134,206.7408163,16.4538621,8.897535237,8.915783862,0.079586907,0.043037153,209,15.5673,0.074484689,21.5,4.303543914,0.010480081,0.642921241,-4.558284633,6.304411229,22.44617542,0.280868317,444.5659493,3.560758637,3.354884789,319.7020721,0.624489796,0.618144976,0.881921667,49.81031379,49.81083744,49.81137998,44.20558165,0.476501085,0.523498915,4.351971663,4.561377951,0.558578652,0.441421348,16.77583597,14.91312454,0.552577539,0.447422461,12.25500863,11.0274503,1.103302933,1.224205763,1.552456707,1.925086303,0.382229017,1.074808225,1.420183632,male,25,calmness,4,2,3,0,12
